Smiles,mol_name,cdk2_ic50,cdk2_inhib,scaffold,sourcepool,cdk_act_bin_1
c1cc([N+]([O-])=O)ccc1C(=O)Oc2ccc(cc2Br)/C=N/NC(=O)COc3c(OC)cc(Br)cc3Br,mol_14791,None,1.10,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C(=O)\N=C/2N(Cc3ccccc23)c4ccc5ccccc5c4,mol_14792,None,-15.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C(=O)c(cc23)ccc2C(=O)N(C3=O)c4cc(C(=O)O)cc(c4)C(=O)O,mol_14793,None,32.90,Scaffold_00,divscreen,50
c1cc([N+]([O-])=O)ccc1C(=O)c(ccc2C3=O)cc2C(=O)N3c(cc4)ccc4c(n5)[o]c6ccccc56,mol_14794,None,22.70,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C(C(C2=O)C(=O)NC(N2)=O)C3C(=O)NC(=O)NC3=O,mol_14795,None,6.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C(Nc2c(C#N)c[nH]n2)c(c3O)ccc(c34)cccn4,mol_14796,None,0.00,Scaffold_06,synscreen,0
c1cc([N+]([O-])=O)ccc1C(Nc2cc(C#N)ccc2)c(c3O)ccc(c34)cccn4,mol_14797,None,0.50,Scaffold_06,synscreen,0
c1cc([N+]([O-])=O)ccc1C(Nc2cccnc2)c(c3O)ccc(c34)cccn4,mol_14798,None,0.62,Scaffold_06,synscreen,0
c1cc([N+]([O-])=O)ccc1C(O)C(O)CO,mol_14799,None,6.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C(c(c2O)ccc(c23)cccn3)Nc4cccc5cnccc45,mol_14800,None,0.00,Scaffold_06,synscreen,0
c1cc([N+]([O-])=O)ccc1C2N(C(=O)c3cccc(c3)Br)CCc(c24)c5ccccc5[nH]4,mol_14801,None,15.40,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C2N(CCc3c2[nH]c4ccccc34)C(=O)CN5C(=O)c6ccccc6C5=O,mol_14802,None,-11.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CC(S2)C(=O)N\C2=N/N=C/c3ccc(O)cc3,mol_14803,None,18.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CC(S2)C(=O)N\C2=N/N=C/c3ccc[o]3,mol_14804,None,-4.70,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CCCC(=O)O,mol_14805,None,29.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CCNc(n2)nccc2NC(C3=O)CCS3,mol_14806,None,53.69,Scaffold_05,synscreen,100
c1cc([N+]([O-])=O)ccc1CN(C(=O)c2ccccc23)\C(=N/3)SCc4ccc(cc4)[N+]([O-])=O,mol_14807,None,19.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1COC(=O)CCCCC(=O)OCc2ccc(cc2)[N+]([O-])=O,mol_14808,None,17.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1COC(=O)Nc(n2)[nH]c3ccccc23,mol_14809,None,0.00,Scaffold_18,synscreen,0
c1cc([N+]([O-])=O)ccc1COC(=O)[C@@H](N)CCC(N)=O,mol_14810,None,7.40,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1COC(=O)c2ccc(cc2)C(=O)OCc3ccc(cc3)[N+]([O-])=O,mol_14811,None,15.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CONC(=O)N/C=N\O,mol_14812,None,16.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1COP(O)OCc2ccc(cc2)[N+]([O-])=O,mol_14813,None,15.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CO\N=C\Cc2c(C#N)c(c(c(n2)C)C#N)c3ccc(Cl)cc3,mol_14814,None,40.20,Scaffold_00,divscreen,50
c1cc([N+]([O-])=O)ccc1COc(c2)ccc3cc(ccc23)OCc4ccc(cc4)[N+]([O-])=O,mol_14815,None,60.40,Scaffold_00,divscreen,100
c1cc([N+]([O-])=O)ccc1COc2ccc(cc2)/C=N/NC(=O)CSCc3cccc(c3)Cl,mol_14816,None,16.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1COc2ccc(cc2)c3c[s]c(n3)Nc4cccc(c4)C,mol_14817,None,7.70,Scaffold_02,divscreen,0
c1cc([N+]([O-])=O)ccc1COc2ccc(cc2)c3c[s]c(n3)Nc4cccc(c4)C(=O)O,mol_14818,None,21.70,Scaffold_02,divscreen,0
c1cc([N+]([O-])=O)ccc1CSC/2=C(/SC(S2)=S)SCc3ccc(cc3)[N+]([O-])=O,mol_14819,None,34.30,Scaffold_00,divscreen,50
c1cc([N+]([O-])=O)ccc1CSCC(=O)N\N=C\c2ccc(cc2)/C=N/NC(=O)CSCc3ccc(cc3)[N+]([O-])=O,mol_14820,None,76.00,Scaffold_00,divscreen,100
c1cc([N+]([O-])=O)ccc1CSCC(=O)N\N=C\c2ccc3CCc4cccc2c34,mol_14821,None,16.00,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@H](N)C(=O)O,mol_14822,None,12.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1CSc(c23)nc(N)nc2[n](cn3)[C@H]4[C@H](O)[C@H](O)[C@H](O4)CO,mol_14823,None,18.10,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C[C@@H](C(=O)O)NC(=O)OCC2c3ccccc3c4ccccc24,mol_14824,None,28.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C[C@H](N)C(=O)N[C@@H](C(=O)N2CCC[C@@H]2C(N)=O)Cc3c[nH]c4ccccc34,mol_14825,None,19.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1C[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(N)=O)CCCCN,mol_14826,None,15.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1N(C(=O)c2ccccc23)\C(=N/3)\C=C\c4cccc5ccccc45,mol_14827,None,-4.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1N(C(N2)=O)C(=O)c(c23)cnc(n3)SCC(=O)c4ccc(Cl)c(c4)C,mol_14828,None,10.41,Scaffold_12,synscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)CCC(N)C(N)=O,mol_14829,None,22.70,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)CSc2c(C#N)c([s]n2)SCC(=O)Nc3ccc(cc3)[N+]([O-])=O,mol_14830,None,-25.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)OCCN(c2c(Cl)cc(C(F)(F)F)cn2)CCNc3c(Cl)cc(C(F)(F)F)cn3,mol_14831,None,3.70,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)[C@@H](N)CCC(=O)O,mol_14832,None,20.30,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)[C@@H](N)CCCNC(=N)N,mol_14833,None,-5.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O,mol_14834,None,18.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)[C@@H](N)CCCNC(N)=O,mol_14835,None,12.10,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)[C@@H](NC(=O)CN)CCCNC(=N)N,mol_14836,None,16.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1NC(=O)c(ccc2C)cc2[S](=O)(=O)Oc3ccc(C)cc3[n](n4)nc5ccccc45,mol_14837,None,15.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1N\N=C(\c2ccc([o]2)[N+]([O-])=O)Nc3ccc(cc3)[S](N)(=O)=O,mol_14838,None,11.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1N\N=C\c([o]2)ccc2SC(=N/3)/N(c4ccccc4)C(=O)c5ccccc35,mol_14839,None,26.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1N\N=C\c2ccc(cc2)OCC(=O)Nc3cccc(c3)[N+]([O-])=O,mol_14840,None,59.80,Scaffold_03,divscreen,100
c1cc([N+]([O-])=O)ccc1Nc(n2)[s]c(c2c(ccc34)cc3OCO4)c5ccc6c(c5)OCO6,mol_14841,1000.0000,22.12,Scaffold_02,synscreen,0
c1cc([N+]([O-])=O)ccc1Nc2c(C#N)c(O)n[s]2,mol_14842,None,14.70,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Nc2nc(N\N=C\c3ccc(I)cc3)nc(n2)Nc4ccccc4,mol_14843,None,50.30,Scaffold_20,divscreen,100
c1cc([N+]([O-])=O)ccc1Nc2nc(c(N)[s]2)C#N,mol_14844,None,22.70,Scaffold_02,divscreen,0
c1cc([N+]([O-])=O)ccc1Nc2nc(nc(n2)Nc3ccc(C)c(c3)C)N\N=C/c4ccc([o]4)c5cc(C(=O)O)ccc5,mol_14845,None,7.10,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Nc2nc(nc(n2)Nc3ccc(cc3)OC)N\N=C\c4ccc(O)cc4O,mol_14846,None,28.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1OC(=O)[C@H](CCC(N)=O)NC(=O)OCC(c2ccccc23)c4ccccc34,mol_14847,None,14.70,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1OCC(=O)NN,mol_14848,None,25.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Oc(cc23)ccc2C(=O)N(C3=O)c4cc(C(=O)O)ccc4,mol_14849,None,23.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Oc(cc23)ccc2C(=O)N(C3=O)c4cc(OC)c(OC)cc4C(=O)O,mol_14850,None,34.00,Scaffold_00,divscreen,50
c1cc([N+]([O-])=O)ccc1Oc(cc23)ccc2C(=O)N(C3=O)c4ccccc4C(=O)O,mol_14851,None,20.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Oc(cc2C3=O)ccc2C(=O)N3c(c4)cccc4c([nH]5)nc(c6)c5cc7ccccc67,mol_14852,None,20.40,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Oc(ccc23)cc2C(=O)N(C3=O)c4cc(C#C)ccc4,mol_14853,None,31.60,Scaffold_00,divscreen,50
c1cc([N+]([O-])=O)ccc1Oc(ccc23)cc2C(=O)N(C3=O)c4cc([N+]([O-])=O)c(cc4)C(=O)O,mol_14854,None,8.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Oc(ccc23)cc2c4cc(ccc4[S]3(=O)=O)Oc5ccc(cc5)[N+]([O-])=O,mol_14855,None,12.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Oc2ccc(C(=O)O)c(c2)C(=O)O,mol_14856,None,26.30,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Oc2cccc(c2)C(=O)Nc3ccc(O)cc3,mol_14857,None,62.10,Scaffold_03,divscreen,100
c1cc([N+]([O-])=O)ccc1S[C@@H]([C@H](O)[C@H]2O)O[C@@H]([C@@H]2O)CO,mol_14858,None,7.40,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Sc(cc2)ccc2N(C3=O)C(=O)c(ccc4[N+]([O-])=O)c5c3cccc45,mol_14859,None,0.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Sc(cc2)ccc2N(C3=O)C(=O)c4ccc(cc34)C(=O)O,mol_14860,None,22.00,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Sc(cc2)ccc2NC(=O)c(ccc34)cc3C(=O)N(C4=O)c5ncc[s]5,mol_14861,None,6.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1Sc2ccccc2C(=O)O,mol_14862,None,4.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1[C@@H](O)[C@H](N)CO,mol_14863,None,19.50,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1[S](=O)(=O)Oc2ccc(cc2)[S](=O)(=O)c3ccc(cc3)O[S](=O)(=O)c4ccc(cc4)[N+]([O-])=O,mol_14864,None,-4.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1[S](=O)(=O)c2ccc(cc2)Oc3ccc(cc3)[S](=O)(=O)c4ccc(cc4)[N+]([O-])=O,mol_14865,1.5200,52.90,Scaffold_00,divscreen,100
c1cc([N+]([O-])=O)ccc1[n](nc2C)c(c23)Nc4ccccc4C3=O,mol_14866,None,39.00,Scaffold_08,simscreen,50
c1cc([N+]([O-])=O)ccc1[n]2c(C(F)(F)F)c(cn2)c3nc(n[o]3)c4cc(C(F)(F)F)cc(c4)C(F)(F)F,mol_14867,None,13.30,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1[n]2c(Cl)c(c(n2)C)[S](=O)(=O)O,mol_14868,None,18.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1[n]2cc(cn2)C(=O)c3cc(Cl)cc(Cl)c3O,mol_14869,None,26.59,Scaffold_17,synscreen,0
c1cc([N+]([O-])=O)ccc1\C(N2)=C\C(=O)[n](n3)c2c(c34)C(=O)NC(N4)=O,mol_14870,None,19.95,Scaffold_10,synscreen,0
c1cc([N+]([O-])=O)ccc1\C(N2)=C\C(=O)[n]3ncc(c23)c4ccc(cc4)OC,mol_14871,None,12.00,Scaffold_10,synscreen,0
c1cc([N+]([O-])=O)ccc1\C=C\C(=N\c2ccccc23)N(C3=O)c4ccc(cc4)[N+]([O-])=O,mol_14872,None,17.40,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1\C=C\C=N/NC(=O)C(=O)NN\C(N)=N\[N+]([O-])=O,mol_14873,None,13.20,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1\N=C\2NC(\c3ccccc23)=N/c4ccc(cc4)[N+]([O-])=O,mol_14874,None,26.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c([nH]2)n[o]c3c([N+]([O-])=O)ccc(c23)C,mol_14875,None,32.80,Scaffold_00,divscreen,50
c1cc([N+]([O-])=O)ccc1c([o]2)ccc2/C=N/NC(=O)C[n]3c(c4c(N)n[o]n4)nc5ccccc35,mol_14876,None,20.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c([o]2)ccc2C(N3)OC(c4ccccc4)(c5ccccc5)c6ccccc36,mol_14877,None,0.30,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c([o]2)ccc2C(Nc3ccccc34)Oc5c4nnc(n5)SCC,mol_14878,None,27.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c(n2)c(NCc3ccccc3)[n]4cccc(c24)OCc5ccc(Cl)c(c5)Cl,mol_14879,None,None,Scaffold_21,synscreen,50
c1cc([N+]([O-])=O)ccc1c(nc23)c(NCc4ccccc4)[n]3c(ccn2)Nc5ccc(cc5)[S](N)(=O)=O,mol_14880,None,14.32,Scaffold_21,synscreen,0
c1cc([N+]([O-])=O)ccc1c(nc23)c(NCc4ccccc4)[n]3ccc(n2)Nc5ccc(cc5)[S](N)(=O)=O,mol_14881,None,5.81,Scaffold_21,synscreen,0
c1cc([N+]([O-])=O)ccc1c2c(C#N)c(N)nc([S-])c2C#N,mol_14882,None,16.60,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c2c(SC)[nH]nc2NC(=O)c3cc[s]c3,mol_14883,None,41.00,Scaffold_00,simscreen,50
c1cc([N+]([O-])=O)ccc1c2c[s]c(n2)NC(=N)N,mol_14884,None,8.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c2ccc([o]2)/C=N/N3\C([O-])=N/C(=O)C3,mol_14885,None,21.90,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c2ccc([o]2)/C=N/NC(=O)C[n]3c(N)nnn3,mol_14886,None,42.80,Scaffold_00,divscreen,50
c1cc([N+]([O-])=O)ccc1c2ccc([o]2)/C=N/NC(=S)Nc3ccc(Cl)c(c3)Cl,mol_14887,None,20.80,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c2cnc(N)nc2SCC(=O)O,mol_14888,None,20.70,Scaffold_00,divscreen,0
c1cc([N+]([O-])=O)ccc1c2cnc(nc2)N\N=C\c3ccc(O)cc3O,mol_14889,None,7.40,Scaffold_00,divscreen,0
c1cc([O-])c(O[S]([O-])(=O)=O)cc1[N+]([O-])=O,mol_14890,None,23.70,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)CCC(=O)O)ccc1c2ccc(cc2)[S](=O)(=O)CCC(=O)O,mol_14891,None,6.50,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Cc2ccc(cc2)C(=O)O)ccc1Oc3ccc(cc3)[N+]([O-])=O,mol_14892,None,11.20,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)N2\N=C(CC2=O)\c3cc[o]c3)ccc1Oc4cccc(Cl)c4C#N,mol_14893,None,33.14,Scaffold_07,synscreen,50
c1cc([S](=O)(=O)N2\N=C(CC2=O)\c3ccc(cc3)C(F)(F)F)ccc1Oc4cccc(Cl)c4C#N,mol_14894,None,38.77,Scaffold_07,synscreen,50
c1cc([S](=O)(=O)N2\N=C(CC2=O)\c3ccc(cc3)[N+]([O-])=O)ccc1Oc4cccc(Cl)c4C#N,mol_14895,None,10.60,Scaffold_07,synscreen,0
c1cc([S](=O)(=O)NC(=N)N)ccc1NC(=S)NC(=O)c2ccc[o]2,mol_14896,None,-9.40,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)NC(N)=O)ccc1NC(=S)NC(=O)c2cccnc2,mol_14897,None,15.50,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)NCc2ccc3c(c2)OCO3)ccc1CN(C4=O)C(=O)c5ccccc45,mol_14898,None,15.00,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Nc2cc(C(=O)O)ccc2)ccc1Oc3ccc(cc3)[N+]([O-])=O,mol_14899,None,27.60,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Nc2cc(C(F)(F)F)cc(c2)C(F)(F)F)ccc1Oc3c(Cl)cc(cn3)C(F)(F)F,mol_14900,None,20.90,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Nc2cc(Cl)ccc2O)ccc1N(C(=O)c(c3c45)ccc4[N+]([O-])=O)C(=O)c3ccc5[N+]([O-])=O,mol_14901,1.4100,54.60,Scaffold_03,divscreen,100
c1cc([S](=O)(=O)Nc2cc(OC)ncn2)ccc1NC(=S)NC(=O)c([s]3)c(Cl)c4ccccc34,mol_14902,None,27.60,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Nc2cc([N+]([O-])=O)ccc2)ccc1Cc3ccc(cc3)[S](=O)(=O)Nc4cc([N+]([O-])=O)ccc4,mol_14903,None,18.00,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Nc2ccc(C)c(c2)C)ccc1N(C3=O)C(=O)c(c45)ccc([N+]([O-])=O)c5c([N+]([O-])=O)ccc34,mol_14904,None,33.40,Scaffold_00,divscreen,50
c1cc([S](=O)(=O)Nc2ccc(cc2)C(F)(F)F)ccc1NC(=S)Nc3ccc(cc3)C(F)(F)F,mol_14905,None,-5.70,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Nc2ccn[n]2C)ccc1N[S](=O)(=O)c3cc(C(F)(F)F)cc(c3)C(F)(F)F,mol_14906,None,8.00,Scaffold_08,divscreen,0
c1cc([S](=O)(=O)Nc2ncc[s]2)ccc1NC(=O)c3ccc[o]3,mol_14907,None,22.60,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)Nc2ncccn2)ccc1NC(=O)COc3ccc(Cl)cc3Cl,mol_14908,None,14.40,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)O)c([N+]([O-])=O)cc1[N+]([O-])=O,mol_14909,None,15.50,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)O)ccc1N(C2c3ccccc3O)\N=C\4C2C(=O)c5ccccc45,mol_14910,None,-5.24,Scaffold_09,synscreen,0
c1cc([S](=O)(=O)O)ccc1N\N=C2/C(=O)N(c3ccccc3)\N=C2\c4ccc(cc4)[N+]([O-])=O,mol_14911,None,-91.00,Scaffold_09,divscreen,0
c1cc([S](=O)(=O)c2ccc(O)cc2)ccc1Oc3ccc(cc3)C(=O)C(=O)c4ccccc4,mol_14912,None,-3.40,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)c2ccc(cc2)C(=O)O)ccc1Oc3ccccc3,mol_14913,None,18.30,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)c2ccc(cc2)C(=O)O)ccc1[S](=O)(=O)c3ccc(cc3)C(=O)O,mol_14914,None,2.20,Scaffold_00,divscreen,0
c1cc([S](=O)(=O)c2ccccc2)ccc1C(=O)Nc3ccc(cc3)C(=O)O,mol_14915,None,-8.40,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1C(=O)N\N=C(/C(N2)=O)c3ccccc23,mol_14916,None,13.70,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1CC[n]2c(cnc2)c3ccccn3,mol_14917,None,5.72,Scaffold_01,synscreen,0
c1cc([S](N)(=O)=O)ccc1CC[n]2c(cnc2)c3ccncc3,mol_14918,None,6.36,Scaffold_01,synscreen,0
c1cc([S](N)(=O)=O)ccc1CC[n]2cncc2c(ccc34)cc3OCO4,mol_14919,None,8.60,Scaffold_01,synscreen,0
c1cc([S](N)(=O)=O)ccc1CC[n]2cncc2c3c[n](c4ccccc34)Cc5ccccc5,mol_14920,None,26.62,Scaffold_01,synscreen,0
c1cc([S](N)(=O)=O)ccc1CC[n]2cncc2c3ccc(F)cc3,mol_14921,None,21.02,Scaffold_01,synscreen,0
c1cc([S](N)(=O)=O)ccc1CN(C(=O)Cc2ccc[s]2)Cc3ccccc3,mol_14922,None,11.30,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1CNC(C(N2)=O)CC2=O,mol_14923,None,24.20,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1CNC(C2=O)CC(=O)N2c3cc(Cl)cc(c3)Cl,mol_14924,None,25.40,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1CNC(CC2=O)C(=O)N2CCc3ccccc3,mol_14925,None,23.30,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1CNc(ccn2)c3cc4ccccc4cc23,mol_14926,None,10.30,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1N(C2c3ccccc3O)\N=C\4C2C(=O)c5ccccc45,mol_14927,None,27.33,Scaffold_09,synscreen,0
c1cc([S](N)(=O)=O)ccc1NC(=O)CCC(=O)NCCO,mol_14928,None,18.50,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1NC(=O)CCC(=O)O,mol_14929,None,6.50,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1NC(=O)CCCC(=O)O,mol_14930,None,-0.40,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1NC(=O)CSc(n2)nnc3c2[nH]c4ccccc34,mol_14931,None,14.00,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1NC(=O)Nc2cccc(Cl)c2Cl,mol_14932,None,6.40,Scaffold_04,divscreen,0
c1cc([S](N)(=O)=O)ccc1NC(=O)c(c(c23)Cl)[s]c3cccc2Cl,mol_14933,None,10.30,Scaffold_00,divscreen,0
c1cc([S](N)(=O)=O)ccc1N\N=C2/C(c3ccc(cc3)[N+]([O-])=O)=N\N(C2=O)c4nc(c[s]4)c5ccc(cc5)OC,mol_14934,None,30.20,Scaffold_09,divscreen,50
c1cc([S](N)(=O)=O)ccc1Nc2c(C(=O)O)cc([N+]([O-])=O)cc2[N+]([O-])=O,mol_14935,None,22.70,Scaffold_00,divscreen,0
c1cc([S]([O-])(=O)=O)ccc1N\N=C\2c(nc3c(n4)n[o]n3)c4c5ccccc25,mol_14936,None,-18.00,Scaffold_00,divscreen,0
c1cc([S]([O-])(=O)=O)ccc1N\N=C\c2c[nH]c3ccccc23,mol_14937,None,15.20,Scaffold_00,divscreen,0
c1cc([S]([O-])(=O)=O)ccc1N\N=C\c2ccc([o]2)[N+]([O-])=O,mol_14938,None,24.80,Scaffold_00,divscreen,0
c1cc([S]([O-])(=O)=O)ccc1O,mol_14939,None,14.20,Scaffold_00,divscreen,0
c1cc([n]2c(C(F)(F)F)c(cn2)C(=O)OCC)ccc1N[S](=O)(=O)c3cc(C(F)(F)F)cc(c3)C(F)(F)F,mol_14940,None,15.40,Scaffold_00,divscreen,0
c1cc([n]2c(C(F)(F)F)ccn2)ccc1NC(=O)CSCC(=O)O,mol_14941,None,26.90,Scaffold_00,divscreen,0
c1cc([n]2c(c(cn2)C(=O)OCC)[n]3cccc3)ccc1NC(=O)c4c(F)cccc4Cl,mol_14942,None,8.00,Scaffold_08,simscreen,0
c1cc([n]2ccc(n2)C(F)(F)F)ccc1NC(=O)CSCC(=O)O,mol_14943,None,17.20,Scaffold_00,divscreen,0
c1cc([n]2ccnc2)ccc1/C=N/N=C(N)N,mol_14944,None,-4.40,Scaffold_00,divscreen,0
c1cc([n]2ccnc2)ccc1C(=O)c3ccc(cc3)[n]4ccnc4,mol_14945,None,32.10,Scaffold_00,simscreen,50
c1cc([n]2ccnc2)ccc1c(ccn3)[n]4ncnc34,mol_14946,None,6.47,Scaffold_00,simscreen,0
c1cc([n]2ccnc2)ccc1c3ccn[nH]3,mol_14947,None,28.00,Scaffold_00,simscreen,0
c1cc([n]2ccnc2)ccc1c3ccn[o]3,mol_14948,None,31.89,Scaffold_00,simscreen,50
c1cc([n]2ccnc2)ccc1c3ccnc(N)n3,mol_14949,None,25.67,Scaffold_00,simscreen,0
c1cc([n]2cnc(Cl)c2Cl)ccc1c3ccnc(n3)SCC(=O)Nc4ccc(Cl)cc4Cl,mol_14950,None,10.50,Scaffold_00,divscreen,0
c1cc([n]2cncc2)ccc1c(ccn3)[n]4ncc(c34)C#N,mol_14951,None,23.16,Scaffold_08,simscreen,0
c1cc([o]c1)C(=O)NC(C(=O)O)CC(N)=O,mol_14952,None,23.30,Scaffold_00,divscreen,0
c1cc([o]c1)C(=O)Nc2[nH]nnn2,mol_14953,None,6.00,Scaffold_00,divscreen,0
c1cc([o]c1)C2N(c3ccc(Cl)cc3)\N=C(C2C#N)\c4ccc[o]4,mol_14954,None,2.54,Scaffold_09,synscreen,0
c1cc([o]c1)C2N(c3ccc(Cl)nn3)\N=C(C2)\c4ccc[o]4,mol_14955,None,3.73,Scaffold_09,synscreen,0
c1cc([o]c1)CNC(=O)C(=O)NCc2cccc(c2)CNC(=O)C(=O)NCc3ccc[o]3,mol_14956,None,17.10,Scaffold_00,divscreen,0
c1cc([o]c1)CNC(=O)CCCCC(=O)O,mol_14957,None,-7.90,Scaffold_00,divscreen,0
c1cc([o]c1)CNC(=S)N\N=C\c2ccc([o]2)c3cccc(c3)[N+]([O-])=O,mol_14958,None,28.30,Scaffold_00,divscreen,0
c1cc([o]c1)CNc2cc(Cl)c([S](N)(=O)=O)cc2C(=O)O,mol_14959,None,21.90,Scaffold_00,divscreen,0
